Generation	Sex	Color	Diet	Weight	Spleen	ANA100	Cholesterol	HDL	LDL	wt2Month	wt4month	wt6month	Steatosis	Ballooning	NAFLD	NASH	CRP.Conc	CRP	WBC	NE	LY	MO	EO	BA	NEperc	LYperc	MOperc	EOperc	BAperc	RBC	HB	HCT	MCV	MCH	MCHC	RDW	PLT	MPV	G0	G1	G2	G1S1	G2S1	G2S2	termGal	Gal	Sial	Sialbygal	MonoGal	biGal	IgA	IgG	IgM	AGM	AGbyM	AG	AbyG	AbyM	GbyM
69321	20	1	agouti	0	23.1	NA	0	81.61786848	63.74887122	10.50407708	21.7	24.4	23.1	0	0	0	0	NA	5.83	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	37.6768605723162	35.563149760607	8.38681880612663	7.21526012147031	10.4358382495807	0.722072490002349	43.949968566741	62.3231394276829	18.3731708609487	0.295715849095095	42.7784098820697	19.5447295456162	NA	NA	NA	NA	NA	NA	NA	NA	NA
69322	20	1	black	0	20.4	NA	0	114.1563548	85.84364522	26.80350037	18.3	19.6	20.4	0	0	0	0	NA	7.22	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
69323	20	1	black	0	25.4	NA	1	129.9124727	93.08783135	33.38364256	22.1	24.6	25.4	0	0	0	0	NA	7.43	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	45.3695718762162	33.399740283607	6.58189074142663	6.51308519997031	7.63201956898073	0.503692329902349	39.981631025041	54.6304281237829	14.6487970987487	0.269869420395095	39.9128254835697	14.7176026402162	NA	NA	NA	NA	NA	NA	NA	NA	NA
69324	20	1	agouti	1	28.9	NA	0	149.028346	89.71010334	43.64446643	25.7	26.5	28.9	0	0	0	0	NA	8.4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	37.4941349127162	41.027354419607	7.45432244742663	5.94127487547031	7.73278503298073	0.350128311602349	48.481676867141	62.5058650872829	14.0241882201487	0.224969429295095	46.9686292950697	15.5372357921162	NA	NA	NA	NA	NA	NA	NA	NA	NA
69325	20	1	agouti	1	25.6	NA	1	119.4112159	94.12149482	26.88784966	25.5	28.6	25.6	0	0	0	0	9.96	8.46	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	27.6416597043162	36.268511602607	15.1566241517266	4.77412689017031	15.0761645189807	1.08291313220235	51.425135754441	72.3583402956829	20.9332045413487	0.289266087295095	41.0426384928697	31.3157018029162	NA	NA	NA	NA	NA	NA	NA	NA	NA
69326	20	1	agouti	1	27.5	NA	1	86.83176893	75.16822088	31.54205039	23	26.5	27.5	0	0	0	0	NA	8.53	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
69329	20	0	grey	1	41.1	NA	0	99.72896599	87.5046775	26.2149578	37.2	40.4	41.1	0	0	0	0	NA	3.91	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	42.5593935234162	43.504525130507	5.62453460512663	4.23571354407031	3.80464651778073	0.271186679002349	49.129059735641	57.4406064765829	8.31154674084865	0.145508230595095	47.7402386745697	9.7003678019162	NA	NA	NA	NA	NA	NA	NA	NA	NA
69330	20	0	black	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	47.3778605375953	38.5327177966426	6.58620071792004	3.45194356905698	3.89296716687498	0.158310211911137	45.118918514572	52.622139462405	7.50322094783509	0.14430138602858	41.9846613656954	10.637478096707	NA	NA	NA	NA	NA	NA	NA	NA	NA
69331	20	0	black	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
69340	20	0	black	2	50.3	NA	1	208.6014512	122.2045278	67.02771614	35.5	45.5	50.3	3	2	5	1	NA	14.07	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	47.5260224671162	42.228198319207	4.93572478652663	2.86807213687031	2.45600774158073	-0.014025451297651	47.163923105741	52.4739775328829	5.31005442714865	0.102414395795095	45.0962704561697	7.3777070767162	NA	NA	NA	NA	NA	NA	NA	NA	NA
69341	20	0	black	2	49.3	NA	0	151.9906461	136.0654273	32.55139654	NA	49	49.3	2	2	4	0	NA	24.66	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	48.1356040396953	39.2420528466426	5.01607531332004	3.43369628095698	4.06970930757498	0.102862211911137	44.258128159872	51.864395960305	7.60626780043509	0.14834903572858	42.6757491275954	9.18864683280696	NA	NA	NA	NA	NA	NA	NA	NA	NA
8858	15	1	grey	1	35.17	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
8859	15	1	grey	1	30.65	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
8860	15	1	black	1	28.99	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
8862	15	1	beige	1	29.52	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
8872	15	1	black	1	26.9	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
8874	15	1	agouti	1	26.41	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
8883	15	0	black	1	41.32	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	45.3899731692929	42.1378249439927	4.6845906417271	4.14040884910119	3.49412936108782	0.15307303478898	46.8224155857235	54.6100268307073	7.7876112449796	0.150049236338678	46.278233793096	8.33179303761206	NA	NA	NA	NA	NA	NA	NA	NA	NA
8884	15	0	black	1	33.3	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
8885	15	0	black	1	41.99	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
8886	15	1	agouti	1	35.8	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
8887	15	1	white	1	34.74	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
8888	15	1	black	1	33.36	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	44.32085942037	41.6613719165715	6.31148336421129	3.5723560668276	4.04113146447268	0.0927977676519702	47.972855280678	55.6791405796302	7.70628529895301	0.14110570704983	45.2337279833994	10.4454125963253	NA	NA	NA	NA	NA	NA	NA	NA	NA
8889	15	1	black	1	35.33	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	43.29324414077	45.1347190383715	5.59227282081129	2.8251818173276	3.06178441497268	0.0927977676519702	50.726991859178	56.7067558592302	5.97976400005301	0.10946837114983	47.9599008556994	8.74685500342529	NA	NA	NA	NA	NA	NA	NA	NA	NA
8894	15	1	black	1	30.72	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	55.22809377277	35.1410355419715	3.92555317411129	3.4203444511276	2.19217529227268	0.0927977676519702	39.066588716078	44.7719062272302	5.70531751105301	0.12914355224983	38.5613799930994	6.21052623412529	NA	NA	NA	NA	NA	NA	NA	NA	NA
8901	15	0	black	1	43.8	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	54.70748202327	34.7288394194715	4.04740925241129	3.9994939242276	2.42397761307268	0.0927977676519702	38.776248671878	45.2925179767302	6.51626930495301	0.14491887704983	38.7283333436994	6.56418463312529	NA	NA	NA	NA	NA	NA	NA	NA	NA
8902	15	0	black	1	43.12	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	52.22126088397	38.5168463441715	4.70832939081129	2.8036870149276	1.65707859847268	0.0927977676519702	43.225175734978	47.7787391160302	4.55356338105301	0.0988488436498298	41.3205333589994	6.45820575702529	NA	NA	NA	NA	NA	NA	NA	NA	NA
8903	15	0	black	1	32.35	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	52.63017660607	36.1126476919715	4.96103559911129	3.6005799024276	2.60276243287268	0.0927977676519702	41.073683291078	47.3698233939302	6.29614010295301	0.13477734404983	39.7132275943994	7.65659579962529	NA	NA	NA	NA	NA	NA	NA	NA	NA
8904	15	1	agouti	1	29.63	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
8905	15	1	agouti	1	31.2	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
8906	15	1	agouti	1	30.3	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	33.9854882379929	42.3378458611927	9.0015336999271	5.00909307160119	9.33824314388782	0.32779598538898	51.3393795611235	66.0145117620073	14.6751322008796	0.218453478838678	47.346938932796	18.6675728292121	NA	NA	NA	NA	NA	NA	NA	NA	NA
8907	15	1	agouti	1	27.98	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	40.0967693523929	36.3271825990927	6.5071798939271	6.77740186320119	9.74225513058782	0.54921116088898	42.8343624929235	59.9032306476073	17.0688681546796	0.277803425038678	43.104584462296	16.7986461853121	NA	NA	NA	NA	NA	NA	NA	NA	NA
8908	15	1	agouti	1	24.99	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	45.5132197506929	32.2745414074927	6.4448627680271	7.04838259700119	8.34416890668782	0.37482457008898	38.7194041755235	54.4867802493073	15.7673760737796	0.283446169038678	39.322924004496	15.1638562449121	NA	NA	NA	NA	NA	NA	NA	NA	NA
8909	15	0	agouti	1	33.26	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
8910	15	0	black	1	32.38	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	25.9874825094929	32.4716239031927	13.6081911801271	7.29213108060119	19.6157781171878	1.02479320948898	46.0798150833235	74.0125174905073	27.9327024071796	0.360713353838678	39.763754983796	34.2487625067121	NA	NA	NA	NA	NA	NA	NA	NA	NA
8911	15	1	agouti	1	36.6	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
8912	15	1	black	1	35.72	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
8913	15	1	black	1	29.46	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	25.5458705135929	41.9544516325927	11.0285246094271	6.08380894030119	14.3907610470878	0.99658325698898	52.9829762420235	74.4541294864073	21.4711532443796	0.277761826738678	48.038260572896	26.4158689135121	NA	NA	NA	NA	NA	NA	NA	NA	NA
8914	15	1	white	1	31.79	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	30.5448642575929	42.0530319870927	8.9886582540271	6.11926908740119	11.2143800943878	1.07979631948898	51.0416902411235	69.4551357424073	18.4134455012796	0.257156580038678	48.172301074496	21.2828346679121	NA	NA	NA	NA	NA	NA	NA	NA	NA
8915	15	1	agouti	1	34.34	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	31.7149242351929	42.3333307898927	9.6415281658271	4.67981410270119	10.7302829381878	0.90011976818898	51.9748589557235	68.2850757648073	16.3102168089796	0.233123887138678	47.013144892596	21.2719308721121	NA	NA	NA	NA	NA	NA	NA	NA	NA
8924	15	0	black	1	32.93	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
8925	15	0	agouti	1	40.82	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
8926	15	0	white	1	38.06	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	38.69922721327	43.4257777045715	6.87665439161129	4.4405096760276	6.46503324677268	0.0927977676519702	50.302432096178	61.3007727867302	10.998340690453	0.18129349574983	47.8662873806994	13.4344854060253	NA	NA	NA	NA	NA	NA	NA	NA	NA
8927	15	1	grey	1	28.9	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
8928	15	1	black	1	26.47	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
8929	15	1	grey	1	30	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	35.3698510777701	38.6560105203715	9.51455912181129	5.5655536313276	10.2367908115727	0.65723483725197	48.170569642278	64.6301489222302	16.459579280053	0.25448583584983	44.2215641516994	20.4085847705253	NA	NA	NA	NA	NA	NA	NA	NA	NA
8930	15	1	white	1	26.37	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	33.49318474547	42.3053173884715	9.47499810521129	5.4088928192276	8.67396509597268	0.64364184565197	51.780315493678	66.5068152545302	14.726499760753	0.22253749334983	47.7142102076994	18.7926050468253	NA	NA	NA	NA	NA	NA	NA	NA	NA
8931	15	1	black	1	37.82	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	42.37182780637	39.2087143181715	6.97221332131129	4.3398129005276	6.56172380707268	0.54570784665197	46.180927639478	57.6281721936302	11.447244554253	0.19938029934983	43.5485272186994	14.0796449749253	NA	NA	NA	NA	NA	NA	NA	NA	NA
8948	15	0	grey	1	29.12	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
8949	15	0	black	1	28.86	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
8950	15	1	black	1	39.33	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
8951	15	1	black	1	39.51	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
8952	15	1	black	1	33.03	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	32.90288662547	49.6441714964715	7.25724141441129	3.9106752138276	5.69111293567268	0.59391231415197	56.901412910878	67.0971133745302	10.195700463653	0.15529136684983	53.5548467102994	13.5422666642253	NA	NA	NA	NA	NA	NA	NA	NA	NA
8953	15	1	black	1	46.72	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	36.28645232027	47.5638445879715	6.75979821571129	3.6528646286276	5.16520577397268	0.57183447365197	54.323642803578	63.7135476797302	9.38990487615301	0.15056664264983	51.2167092164994	12.4968384632253	NA	NA	NA	NA	NA	NA	NA	NA	NA
8954	15	0	black	1	39.37	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
8955	15	0	black	1	45.29	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
8962	15	1	agouti	1	29.95	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
8963	15	1	agouti	1	33.13	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
8964	15	1	agouti	1	28.45	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	42.4616616058929	41.1428285948927	7.0942500674271	3.85857863320119	5.00027261618782	0.44240848238898	48.2370786623235	57.5383383941073	9.3012597317796	0.165932046838678	45.001407228096	12.5369311660121	NA	NA	NA	NA	NA	NA	NA	NA	NA
8965	15	1	agouti	1	29.15	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	37.9551804756929	44.0055675629927	5.6385803935271	5.43438704780119	6.64698365348782	0.31930086658898	49.6441479565235	62.0448195243073	12.4006715678796	0.199084821238678	49.439954610796	12.6048649135121	NA	NA	NA	NA	NA	NA	NA	NA	NA
8966	15	1	agouti	1	24.52	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	49.2899536931929	34.1351095120927	5.0340798337271	5.51702282150119	6.14265548008782	-0.11882134061102	39.1691893458235	50.7100463068073	11.5408569609796	0.228971743038678	39.652132333696	11.0579139732121	NA	NA	NA	NA	NA	NA	NA	NA	NA
8967	15	0	agouti	1	29.41	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
8968	15	0	agouti	1	29.13	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
8969	15	0	agouti	1	37.88	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	47.1900712255929	38.2686801730927	4.4163117372271	5.44095614800119	4.80280205668782	-0.11882134061102	42.6849919104235	52.8099287744073	10.1249368639796	0.195540977638678	43.709636321096	9.10029245331206	NA	NA	NA	NA	NA	NA	NA	NA	NA
8970	15	1	agouti	1	37.27	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
